"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"HCC95","Pearson.est","microtubule inhibitor",-0.59596,-1.46,0.0804,1139,0.373,"podophyllotoxin, colchicine, vinflunine, cabazitaxel, D.64131",1.09474395125155,0.428291168191312,FALSE
"HCC95","Pearson.est","mTOR inhibitor",-0.45945,-1.12,0.329,1056,0.646,"PP242, torin.1, MLN0128, WYE.125132, torin.2, deforolimus, AZD8055, PI.103, GDC.0980, WYE.354, GSK2126458, PF.05212384",0.482804102050026,0.189767482004916,FALSE
"HCC95","Pearson.est","NFkB pathway inhibitor",-0.20611,-0.5,0.983,832,1,"curcumin, parthenolide...., IKK.2.inhibitor.V, parthenolide, Ro.106.9920, EVP4593",0.00744648216786438,0,FALSE
"HCC95","Pearson.est","opioid receptor agonist",0.49728,1.33,0.166,103,0.373,"BW.180C, ADL5859",0.779891911959945,0.428291168191312,FALSE
"HCC95","Pearson.est","p38 MAPK inhibitor",-0.58875,-1.41,0.103,1240,0.381,"CMPD.1, SB.239063, talmapimod",0.987162775294828,0.419075024324381,FALSE
"HCC95","Pearson.est","PARP inhibitor",-0.36089,-0.872,0.62,907,0.908,"AZD2461, olaparib, PJ.34, niraparib, talazoparib",0.207608310501746,0.0419141514789149,FALSE
"HCC95","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",0.2569,0.705,0.784,464,0.976,"KI.8751, orantinib, ponatinib, linifanib, dovitinib, CP.673451, telatinib, tandutinib, pazopanib, sunitinib, regorafenib, trapidil",0.105683937315562,0.0105501823333082,FALSE
"HCC95","Pearson.est","phosphatase inhibitor",0.45718,1.25,0.212,232,0.418,"bis.maltolato.oxovanadium.IV., GSK2830371, BVT.948, menadione, CID.5458317",0.673664139071249,0.378823718224965,FALSE
"HCC95","Pearson.est","phosphodiesterase inhibitor",0.37454,1.02,0.41,121,0.524,"anagrelide, GSK256066, enoximone",0.387216143280265,0.280668713016273,FALSE
"HCC95","Pearson.est","PI3K inhibitor",-0.49432,-1.19,0.253,1196,0.604,"TG.100713, PI.103, GDC.0980, PIK.75, GSK2126458, CH5132799, PF.05212384, alpelisib, taselisib",0.596879478824182,0.218963061378868,FALSE
"HCC95","Pearson.est","PLK inhibitor",-0.814,-1.97,0,1348,0.0307,"GW.843682X, HMN.214, BI.2536, volasertib, NMS.1286937",Inf,1.51286162452281,TRUE
"HCC95","Pearson.est","potassium channel blocker",0.3966,1.13,0.308,212,0.444,"meglitinide, ML133",0.511449283499556,0.35261702988538,FALSE
"HCC95","Pearson.est","PPAR receptor agonist",0.57999,1.62,0.0655,132,0.219,"fenofibrate, S26948, clofibrate",1.18375870000822,0.659555885159882,FALSE
"HCC95","Pearson.est","progesterone receptor agonist",0.54867,1.48,0.1,198,0.297,"norethindrone, nomegestrol.acetate, danazol, norethindrone.acetate, norgestrel",1,0.527243550682788,FALSE
"HCC95","Pearson.est","proteasome inhibitor",-0.44815,-1.07,0.368,1178,0.696,"carfilzomib",0.434152181326482,0.157390760389438,FALSE
"HCC95","Pearson.est","protein synthesis inhibitor",-0.51442,-1.22,0.22,1181,0.57,"thiostrepton, cycloheximide, harringtonine, anguidine, puromycin, homoharringtonine, tedizolid.phosphate, bruceantin",0.657577319177794,0.244125144327509,FALSE
"HCC95","Pearson.est","protein tyrosine kinase inhibitor",-0.74314,-1.78,0.00855,1372,0.134,"BMS.599626, NVP.TAE226, CP.724714, AV.412",2.06803388527183,0.872895201635192,TRUE
"HCC95","Pearson.est","RAF inhibitor",0.44794,1.24,0.235,35,0.403,"dabrafenib, vemurafenib",0.628932137728264,0.39469495385889,FALSE
"HCC95","Pearson.est","RET tyrosine kinase inhibitor",-0.32328,-0.791,0.708,1037,1,"cabozantinib, vandetanib",0.149966742310231,0,FALSE
"HCC95","Pearson.est","retinoid receptor agonist",-0.35302,-0.86,0.627,971,0.905,"adarotene, bexarotene, adapalene, CD.437",0.202732459169284,0.0433514207947967,FALSE
"HCC95","Pearson.est","ribonucleotide reductase inhibitor",0.30177,0.832,0.625,241,0.794,"pentostatin, hydroxyurea, fludarabine",0.204119982655925,0.100179497572904,FALSE
"HCC95","Pearson.est","serotonin receptor agonist",-0.65005,-1.57,0.0427,1238,0.27,"zolmitriptan, pardoprunox, aripiprazole",1.36957212497498,0.568636235841013,FALSE
"HCC95","Pearson.est","serotonin receptor antagonist",-0.31608,-0.766,0.763,1436,1,"aripiprazole",0.11747546204512,0,FALSE
"HCC95","Pearson.est","sodium channel blocker",-0.24539,-0.589,0.927,960,1,"benzethonium, triamterene, lappaconite, A.803467, brivaracetam",0.0329202658555029,0,FALSE
"HCC95","Pearson.est","src inhibitor",-0.71705,-1.73,0.0171,1369,0.157,"bosutinib, saracatinib, ZM.306416",1.76700388960785,0.804100347590766,TRUE
"HCC95","Pearson.est","sterol demethylase inhibitor",-0.23717,-0.582,0.918,342,1,"posaconazole, terconazole, ketoconazole, chlormidazole, sulconazole, lanoconazole",0.0371573187987575,0,FALSE
"HCC95","Pearson.est","TGF beta receptor inhibitor",-0.60175,-1.47,0.0727,1083,0.386,"adaprev, SB.525334, D.4476, repsox",1.13846558914096,0.413412695328245,FALSE
"HCC95","Pearson.est","thymidylate synthase inhibitor",-0.24124,-0.593,0.905,1268,1,"carmofur",0.0433514207947967,0,FALSE
"HCC95","Pearson.est","topoisomerase inhibitor",-0.43995,-1.07,0.395,798,0.696,"licochalcone.a, epirubicin, voreloxin, valrubicin, teniposide, idarubicin, daunorubicin, beta.lapachone, etoposide, amsacrine, TAS.103, irinotecan, mitoxantrone, genz.644282, amonafide, camptothecin, SN.38, exatecan.mesylate, dexrazoxane",0.40340290437354,0.157390760389438,FALSE
"HCC95","Pearson.est","tubulin polymerization inhibitor",-0.6977,-1.68,0.0192,1139,0.198,"podophyllotoxin, combretastatin.A.4, flubendazole, indibulin, CYT.997, plinabulin, albendazole, fenbendazole, vincristine, mebendazole, dolastatin.10, fosbretabulin, taltobulin, nocodazole, ABT.751, vinorelbine, epothilone.b, parbendazole, docetaxel, paclitaxel",1.71669877129645,0.703334809738469,TRUE
"HCC95","Pearson.est","tyrosine kinase inhibitor",-0.46455,-1.12,0.336,1372,0.646,"BMS.599626, NVP.TAE226, CP.724714, AV.412, tivantinib",0.473660722610156,0.189767482004916,FALSE
"HCC95","Pearson.est","VEGFR inhibitor",-0.47148,-1.15,0.289,933,0.662,"SAR131675, RAF265, TG.100572, golvatinib, foretinib, semaxanib, lenvatinib, cabozantinib, SU014813, vatalanib, cediranib, ENMD.2076, PD.173074, lucitanib, vandetanib, OSI.930, ZM.306416, AEE788, BMS.690514, XL.647",0.539102157243452,0.1791420105603,FALSE
"HCC95","Pearson.est","vitamin D receptor agonist",-0.58103,-1.44,0.102,846,0.353,"ercalcitriol, calcitriol, doxercalciferol, paricalcitol, tacalcitol, maxacalcitol",0.991399828238082,0.452225294612177,FALSE
"H1975","Pearson.est","EGFR inhibitor",0.75378,1.74,0.0062,170,0.215,"gefitinib, poziotinib, AZD8931, afatinib, AST.1306, neratinib, dacomitinib, erlotinib, pelitinib, XL.647, BIBU.1361, CUDC.101, lapatinib, osimertinib, BMS.690514, canertinib, ARRY.334543, vandetanib, WZ.4002, tucatinib, CNX.2006, PD.153035, BIBX.1382, AEE788, BMS.599626, icotinib",2.20760831050175,0.667561540084395,TRUE
"H1975","Pearson.est","Abl kinase inhibitor",0.44677,1.06,0.405,666,0.769,"ZM.306416, dasatinib, bosutinib, bafetinib, nilotinib, GZD824, imatinib, tozasertib",0.392544976785331,0.114073660198569,FALSE
"H1975","Pearson.est","acetylcholine receptor agonist",0.31852,0.738,0.792,634,0.941,"pilocarpine, tremorine, xanomeline, oxiracetam",0.101274818410506,0.0264103765727431,FALSE
"H1975","Pearson.est","acetylcholine receptor antagonist",-0.3726,-1.03,0.407,1262,0.869,"iododexetimide, methscopolamine",0.39040559077478,0.0609802235513335,FALSE
"H1975","Pearson.est","adenosine receptor antagonist",0.53704,1.27,0.188,399,0.549,"CGS.15943, PSB.1115, istradefylline, MRS.1220, SCH.58261, sulmazole",0.72584215073632,0.260427655549908,FALSE
"H1975","Pearson.est","adrenergic receptor agonist",-0.42733,-1.23,0.165,1186,0.749,"clenbuterol, midodrine, epinephrine, A61603, norepinephrine, lidamidine, xylazine",0.782516055786094,0.125518182300534,FALSE
"H1975","Pearson.est","adrenergic receptor antagonist",0.2973,0.689,0.845,567,0.94,"atenolol......, dihydroergocristine, dronedarone, oxprenolol, imiloxan, idazoxan, practolol, naftidrofuryl, prazosin",0.0731432910503077,0.0268721464003014,FALSE
"H1975","Pearson.est","AKT inhibitor",0.42379,0.995,0.475,438,0.76,"uprosertib, triciribine, palomid.529, GDC.0068, GSK2110183",0.323306390375133,0.119186407719209,FALSE
"H1975","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.41655,0.969,0.521,727,0.749,"AZD3463, alectinib, CEP.37440, SB.505124, NVP.TAE684, brigatinib, crizotinib, DMH1, lorlatinib",0.283162276700476,0.125518182300534,FALSE
"H1975","Pearson.est","androgen receptor antagonist",-0.32119,-0.878,0.551,1255,0.943,"enzalutamide, flutamide",0.258848401148215,0.0254883072626717,FALSE
"H1975","Pearson.est","antioxidant",-0.35198,-1.01,0.369,1332,0.853,"taurine, rutin",0.43297363384094,0.069050968832477,FALSE
"H1975","Pearson.est","AP inhibitor",-0.71291,-2.1,0,1426,0.081,"birinapant, LCL.161, GDC.0152",Inf,1.09151498112135,TRUE
"H1975","Pearson.est","ATPase inhibitor",-0.39797,-1.14,0.263,1224,0.724,"oligomycin.a, blebbistatin...., ouabain, digitoxigenin, digitoxin, omeprazole",0.580044251510242,0.140261433802853,FALSE
"H1975","Pearson.est","Aurora kinase inhibitor",0.42594,1,0.448,690,0.795,"ENMD.2076, PHA.680632, danusertib, CCT137690, hesperadin, barasertib.HQPA, CCT129202, GSK1070916, alisertib, AT.9283, CYC116, SNS.314, barasertib, tozasertib, MK.8745, PF.03814735",0.348721986001856,0.0996328713435297,FALSE
"H1975","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.42094,0.966,0.521,600,0.716,"azithromycin, azalomycin.b, tilmicosin, tedizolid, valnemulin, radezolid",0.283162276700476,0.145086977692144,FALSE
"H1975","Pearson.est","bacterial DNA gyrase inhibitor",-0.30415,-0.851,0.632,1428,0.864,"sparfloxacin",0.199282921717615,0.0634862575211067,FALSE
"H1975","Pearson.est","BCL inhibitor",0.63111,1.45,0.0754,166,0.557,"obatoclax, gossypol, TW.37",1.12262865413023,0.254144804826271,FALSE
"H1975","Pearson.est","Bcr.Abl kinase inhibitor",0.43761,1.03,0.423,666,0.783,"dasatinib, bosutinib, bafetinib, nilotinib, GZD824, imatinib, tozasertib",0.373659632624958,0.106238237942057,FALSE
"H1975","Pearson.est","benzodiazepine receptor agonist",0.27345,0.626,0.912,377,0.944,"eprinomectin, zaleplon, ZK.93423, piperazine",0.0400051616715838,0.025028005701931,FALSE
"H1975","Pearson.est","bromodomain inhibitor",0.71298,1.67,0.0114,303,0.265,"JQ1...., I.BET151, bromosporine, OTX015, I.BET.762",1.94309514866353,0.576754126063192,FALSE
"H1975","Pearson.est","calcium channel blocker",0.47116,1.09,0.353,256,0.783,"tetrandrine, cinnarazine, mibefradil",0.452225294612177,0.106238237942057,FALSE
"H1975","Pearson.est","CC chemokine receptor antagonist",0.46866,1.09,0.358,648,0.783,"ZK811752, SB.225002, PF.04136309, navarixin",0.446116973356126,0.106238237942057,FALSE
"H1975","Pearson.est","CDK inhibitor",0.56804,1.3,0.155,556,0.509,"TG.02, P276.00, R547, JNJ.7706621, indisulam, ribociclib, aminopurvalanol.a, PHA.848125, AZD5438, palbociclib, alvocidib, indirubin, BMS.387032, arcyriaflavin.a, AT.7519, NU6027, dinaciclib, abemaciclib",0.809668301829709,0.293282217663241,FALSE
"H1975","Pearson.est","CHK inhibitor",0.30654,0.707,0.846,781,0.939,"AZD7762, SB.218078, LY2603618, CHIR.124, PF.477736",0.0726296369609765,0.0273344077338891,FALSE
"H1975","Pearson.est","cyclooxygenase inhibitor",-0.20462,-0.592,0.908,1236,1,"amfenac, acetylsalicylsalicylic.acid, naproxen, AM.404, suxibuzone, metoxibutropate",0.0419141514789149,0,FALSE
"H1975","Pearson.est","cytochrome P450 inhibitor",-0.28623,-0.809,0.674,1244,0.903,"eplerenone, clotrimazole",0.17134010346468,0.0443122496864942,FALSE
"H1975","Pearson.est","DNA alkylating agent",-0.19577,-0.535,0.979,1259,1,"carboplatin, dianhydrogalactitol, cisplatin",0.00921730819686218,0,FALSE
"H1975","Pearson.est","DNA inhibitor",0.37094,0.865,0.642,684,0.815,"mechlorethamine, oxaliplatin, bendamustine, carmustine, nimorazole, sangivamycin, valrubicin, melphalan, nithiamide, busulfan",0.192464971931147,0.0888423912600234,FALSE
"H1975","Pearson.est","DNA methyltransferase inhibitor",0.59498,1.38,0.0907,213,0.531,"fdcyd, azacitidine, disulfiram",1.0423927129399,0.274905478918531,FALSE
"H1975","Pearson.est","DNA polymerase inhibitor",0.44102,1.04,0.426,333,0.786,"idoxuridine, adefovir.dipivoxil, trifluridine, cidofovir",0.370590400897281,0.104577453960592,FALSE
"H1975","Pearson.est","DNA synthesis inhibitor",0.32948,0.764,0.781,366,0.949,"anisomycin, enocitabine, cyclocytidine, floxuridine, CB.10.277",0.1073489661227,0.0227337875727074,FALSE
"H1975","Pearson.est","dopamine receptor antagonist",0.42308,0.997,0.468,125,0.778,"mesoridazine, sertindole, domperidone",0.329754146925876,0.109020403010311,FALSE
"H1975","Pearson.est","estrogen receptor agonist",-0.31695,-0.896,0.538,1386,0.953,"estradiol, estradiol.cypionate",0.269217724333611,0.0209070993616736,FALSE
"H1975","Pearson.est","estrogen receptor antagonist",0.45424,1.07,0.385,289,0.774,"clomifene, raloxifene",0.414539270491499,0.111259039317107,FALSE
"H1975","Pearson.est","FGFR inhibitor",0.32505,0.755,0.801,335,0.939,"regorafenib, PD.173074, dovitinib",0.0963674839157623,0.0273344077338891,FALSE
"H1975","Pearson.est","FLT3 inhibitor",0.4293,0.993,0.483,666,0.742,"pacritinib, TG.02, ENMD.2076, dovitinib, TG.101348, gilteritinib, sorafenib, GTP.14564, quizartinib, lestaurtinib, sunitinib, tozasertib",0.316052869248488,0.129596094720973,FALSE
"H1975","Pearson.est","glucocorticoid receptor agonist",0.70775,1.63,0.0201,234,0.279,"hydrocortisone, ciclesonide, triamcinolone.acetonide, difluprednate, desonide, halobetasol.propionate, rimexolone, methylprednisolone, halcinonide, fluocinolone.acetonide, flumethasone.pivalate, prednisolone, clobetasol.propionate, deflazacort, prednisolone.acetate, fludroxycortide, triamcinolone",1.69680394257951,0.554395796726402,FALSE
"H1975","Pearson.est","glutamate receptor antagonist",0.25863,0.598,0.9,176,0.929,"CPP, CGP.37849",0.0457574905606751,0.0319842860063582,FALSE
"H1975","Pearson.est","glycogen synthase kinase inhibitor",-0.30987,-0.867,0.575,1192,0.873,"tideglusib, CHIR.99021, CHIR.98014",0.24033215531037,0.0589857562944303,FALSE
"H1975","Pearson.est","growth factor receptor inhibitor",0.58508,1.36,0.127,577,0.494,"danusertib, AZD3463, GSK1838705A, PHA.848125, GSK1904529A, lestaurtinib",0.896196279044043,0.306273051076353,FALSE
"H1975","Pearson.est","HCV inhibitor",0.3914,0.92,0.575,231,0.743,"embelin",0.24033215531037,0.129011186239425,FALSE
"H1975","Pearson.est","HDAC inhibitor",0.41467,0.967,0.508,456,0.732,"PCI.24781, givinostat, AR.42, trichostatin.a, M.344, RGFP966, R306465, dacinostat, belinostat, scriptaid, NSC.3852, vorinostat, SB.939",0.294136287716081,0.135488918941608,FALSE
"H1975","Pearson.est","histamine receptor antagonist",-0.20597,-0.569,0.939,1228,1,"zolantidine, tiotidine, cimetidine, lafutidine, chloropyramine",0.0273344077338891,0,FALSE
"H1975","Pearson.est","HMGCR inhibitor",-0.8444,-2.41,0,1281,0.0088,"atorvastatin, fluvastatin, pitavastatin, mevastatin",Inf,2.05551732784983,TRUE
"H1975","Pearson.est","HSP inhibitor",-0.52195,-1.49,0.0739,1091,0.501,"BIIB021, PU.H71, NMS.E973, ganetespib, NVP.AUY922, guanidine, KW.2478, alvespimycin",1.13135556160517,0.300162274132754,FALSE
"H1975","Pearson.est","JAK inhibitor",0.4837,1.12,0.329,360,0.807,"pacritinib, atiprimod, TG.02, AZ960, TG.101209, AZD1480, LY2784544, TG.101348",0.482804102050026,0.0931264652779296,FALSE
"H1975","Pearson.est","KIT inhibitor",0.26704,0.621,0.921,653,0.93,"OSI.930, regorafenib, dasatinib, sorafenib, masitinib, imatinib, sunitinib",0.0357403698031511,0.0315170514460649,FALSE
"H1975","Pearson.est","MDM inhibitor",0.75333,1.75,0.00493,222,0.393,"nutlin.3, idasanutlin, RITA, CGM097, serdemetan",2.30715308072277,0.405607449624573,FALSE
"H1975","Pearson.est","MEK inhibitor",0.66147,1.56,0.0418,107,0.38,"cobimetinib, AS.703026, trametinib, PD.0325901, AZD8330, selumetinib, TAK.733, Ro.4987655, MEK162",1.37882371822496,0.42021640338319,FALSE
"H1975","Pearson.est","MET inhibitor",-0.62097,-1.72,0.0591,1261,0.27,"PF.04217903, LY2801653",1.22841251911874,0.568636235841013,FALSE
"H1975","Pearson.est","microtubule inhibitor",-0.38804,-1.08,0.335,558,0.808,"podophyllotoxin, D.64131, secnidazole, triclabendazole, vinflunine, colchicine, cabazitaxel, estramustine.phosphate, vinblastine, cytochalasin.b",0.474955192963155,0.0925886392254138,FALSE
"H1975","Pearson.est","mTOR inhibitor",0.60923,1.42,0.1,364,0.519,"GSK2126458, WAY.600, WYE.354, AZD8055, XL388, WYE.125132, PP242, OSI.027, voxtalisib, LY303511, AZD2014, torin.2, PF.04691502, torin.1, GDC.0980, palomid.529",1,0.284832642151542,FALSE
"H1975","Pearson.est","NFkB pathway inhibitor",0.27781,0.648,0.912,363,0.942,"EVP4593, curcumin, betulinic.acid",0.0400051616715838,0.0259490972071227,FALSE
"H1975","Pearson.est","opioid receptor agonist",-0.40275,-1.14,0.28,1312,0.724,"ADL5859, BW.180C, spiradoline",0.552841968657781,0.140261433802853,FALSE
"H1975","Pearson.est","p38 MAPK inhibitor",0.58902,1.38,0.1,565,0.531,"SB.242235, CMPD.1, skepinone.l, talmapimod, SB.239063, VX.702",1,0.274905478918531,FALSE
"H1975","Pearson.est","PARP inhibitor",-0.32294,-0.908,0.522,1372,0.982,"olaparib, E7449",0.282329496997738,0.00788851221305034,FALSE
"H1975","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.27858,-0.792,0.762,1257,0.897,"motesanib, trapidil, nintedanib, SU014813, CP.673451, linifanib",0.1180450286604,0.0472075569559079,FALSE
"H1975","Pearson.est","phosphatase inhibitor",0.28426,0.654,0.866,637,0.956,"alexidine, mycophenolic.acid, mycophenolate.mofetil, sodium.stibogluconate, CID.5458317, GSK2830371",0.0624821079826534,0.0195421077238999,FALSE
"H1975","Pearson.est","phosphodiesterase inhibitor",-0.32359,-0.953,0.469,1177,0.932,"zardaverine, anagrelide, YM.976, GSK256066, enoximone",0.328827157284917,0.0305840876460186,FALSE
"H1975","Pearson.est","PI3K inhibitor",0.56867,1.34,0.132,526,0.508,"GSK2126458, taselisib, YM.201636, GDC.0941, alpelisib, buparlisib, voxtalisib, PI3K.IN.2, LY303511, CH5132799, PIK.75, PF.04691502, GDC.0980, CUDC.907, PI.828, AZD6482, TG.100713, BGT226, pilaralisib, PI.103, PKI.179",0.87942606879415,0.294136287716081,FALSE
"H1975","Pearson.est","PLK inhibitor",0.48608,1.15,0.293,189,0.796,"NMS.1286937",0.533132379645891,0.0990869322623309,FALSE
"H1975","Pearson.est","potassium channel blocker",-0.32401,-0.871,0.58,1375,0.911,"dofetilide",0.236572006437063,0.0404816230270017,FALSE
"H1975","Pearson.est","PPAR receptor agonist",-0.4364,-1.25,0.183,1220,0.808,"fenofibrate, S26948, clofibrate",0.737548910269571,0.0925886392254138,FALSE
"H1975","Pearson.est","progesterone receptor agonist",-0.43153,-1.22,0.19,1358,0.689,"norethindrone, dienogest, norgestrel",0.721246399047171,0.161780778092374,FALSE
"H1975","Pearson.est","proteasome inhibitor",-0.50534,-1.46,0.0545,1389,0.462,"ONX.0914, delanzomib",1.26360349772336,0.335358024443874,FALSE
"H1975","Pearson.est","protein synthesis inhibitor",0.41908,0.987,0.482,515,0.734,"brefeldin.a, cycloheximide, azomycin..2.nitroimidazole., homoharringtonine, clindamycin.phosphate, anguidine, bruceantin, emetine, thiostrepton",0.31695296176115,0.134303940083929,FALSE
"H1975","Pearson.est","protein tyrosine kinase inhibitor",0.6247,1.49,0.0605,243,0.507,"NVP.TAE226, AV.412, BMS.599626, tyrphostin.A9, CP.724714",1.21824462534753,0.294992040666664,FALSE
"H1975","Pearson.est","RAF inhibitor",0.56058,1.32,0.148,223,0.523,"AZ.628, SB.590885, CEP.32496, regorafenib, LGX818",0.829738284605043,0.281498311132726,FALSE
"H1975","Pearson.est","RET tyrosine kinase inhibitor",0.5478,1.3,0.159,653,0.509,"vandetanib, regorafenib, sorafenib, apatinib, sunitinib",0.798602875679548,0.293282217663241,FALSE
"H1975","Pearson.est","retinoid receptor agonist",0.45567,1.08,0.351,313,0.779,"CD.437, tamibarotene, adarotene",0.454692883534176,0.108462542327436,FALSE
"H1975","Pearson.est","ribonucleotide reductase inhibitor",0.30906,0.716,0.829,660,0.948,"cytarabine, fludarabine.phosphate, LY2334737, triapine, clofarabine",0.0814454694497265,0.0231916626619338,FALSE
