"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"H1650","Input","KEGG_GNRH_SIGNALING_PATHWAY",0.33254,0.958,0.529,6405,0.992,"CAMK2G, CALM3, GNAS, CACNA1D, MAPK11, MAP2K1, PRKCD, PLA2G12A, PLA2G4B, GNAQ, PLD2, CAMK2D, PRKACG, ADCY1, MAPK13, ADCY7, PTK2B, EGFR, MAPK3, PRKACA, ITPR2, RAF1, SOS1, CALML6, PLD1, MAP2K3, CALM1, ADCY6, GRB2, CDC42, MMP2, MAPK7, CGA, HRAS, PLA2G10, MAP3K2, PRKACB, SRC, PLA2G4E, HBEGF",0.276544327964814,0.00348832784582135,FALSE
"H1650","Input","KEGG_GRAFT_VERSUS_HOST_DISEASE",-0.24724,-0.889,0.608,11132,0.903,"IFNG, FASLG, KIR3DL2, IL2, FAS, CD28, KIR3DL1, KIR2DL3, PRF1, KLRD1, GZMB, CD86, TNF, IL1B, IL1A",0.216096420727265,0.0443122496864942,FALSE
"H1650","Input","KEGG_HEDGEHOG_SIGNALING_PATHWAY",0.2994,0.861,0.692,3717,0.966,"BMP5, WNT9A, BMP7, GLI3, WNT7B, WNT7A, WNT6, PRKACG, PRKACA, GAS1",0.159893905543242,0.0150228735845067,FALSE
"H1650","Input","KEGG_HEMATOPOIETIC_CELL_LINEAGE",0.27752,0.809,0.767,3762,0.981,"CSF1R, ITGA4, ITGA1, IL6, ANPEP, ITGA6, MME, IL9R, IL1R1, CD14, TFRC, CD59, CD9, CD55",0.115204636051019,0.0083309926200515,FALSE
"H1650","Input","KEGG_HISTIDINE_METABOLISM",-0.35664,-1.35,0.107,15605,0.718,"DDC, HAL, AOC1, AMDHD1, ALDH3A1, MAOB, ACY3, ALDH1B1, ALDH2, HNMT, METTL2B, MAOA",0.97061622231479,0.1438755557577,FALSE
"H1650","Input","KEGG_HOMOLOGOUS_RECOMBINATION",0.49845,1.45,0.043,6516,1,"POLD1, RAD51, XRCC3, POLD2, RPA3, NBN, RPA1, RAD52, EME1, XRCC2, RAD51C, RAD54B, POLD3, BLM",1.36653154442041,0,FALSE
"H1650","Input","KEGG_HUNTINGTONS_DISEASE",0.21549,0.624,0.948,5129,1,"DNAI1, NDUFAB1, UQCRC2, POLR2K, CYCS, CYC1, POLR2I, POLR2C, AP2S1, UQCRFS1, DCTN1, DNAL1, AP2A1, DNAL4, GNAQ, NDUFS6, PPARG, NDUFB8, TAF4, TBPL2, TGM2, COX6B1, HAP1, CLTB, UQCR10, CASP8, NDUFA8, HTT, POLR2A, SDHA, NDUFB1, NDUFV2, COX6C, SDHB, EP300, NDUFB3, NDUFB9, SOD1, COX8A, NDUFB6, HDAC1, NDUFB7, TBP, CREB3, VDAC2",0.0231916626619338,0,FALSE
"H1650","Input","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",0.37839,1.11,0.29,2500,1,"TNNC1, ITGA4, DAG1, CACNA1D, CACNG4, ITGA1, IL6, SLC8A1, PRKAA1, ITGA6, PRKAG2, ACTB, TNNI3, ITGB8, TPM2, TPM1",0.537602002101044,0,FALSE
"H1650","Input","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.34387,0.992,0.478,5527,0.992,"PLCD1, PLCE1, PLCG2, PIK3C2B, INPP4B, IMPA2, INPP5A, MINPP1, INPP1, ITPK1, PIP4K2C, INPP5E, PTEN, PIP5K1A, SYNJ1, INPP4A, INPPL1, PLCD3, IPPK, PIK3C2G, ISYNA1, CDIPT, PLCG1",0.320572103387881,0.00348832784582135,FALSE
"H1650","Input","KEGG_INSULIN_SIGNALING_PATHWAY",0.28638,0.834,0.735,4861,0.974,"CBLC, CALM3, GYS1, MAP2K1, PRKAA1, PPP1R3C, PRKAG2, PHKB, PPP1R3D, AKT2, RAPGEF1, FBP2, SOCS1, MTOR, PHKG2, SH2B2, PRKACG, PTPN1, PPP1CB, PRKAR1B, MAPK3, FLOT2, PIK3R3, PRKACA, AKT3, PRKCI, PRKCZ, BAD, RAF1, SOS1, CALML6, PHKG1, TSC1, HK2, HK1, PTPRF, CALM1, RPTOR, GRB2, PRKAR2A",0.133712660915805,0.0114410431213845,FALSE
"H1650","Input","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",0.39617,1.13,0.262,1524,1,"ITGA4, CCL28, IL6, CD40, MAP3K14",0.581698708680255,0,FALSE
"H1650","Input","KEGG_JAK_STAT_SIGNALING_PATHWAY",0.30651,0.899,0.62,6363,0.972,"IFNL1, IFNL3, IL20RB, IFNA5, CBLC, STAT1, IFNL2, STAT4, STAT2, IL6, IFNB1, IL12A, AKT2, STAT3, IL9R, SOCS1, CTF1, IRF9, IL12B, CCND3, OSMR, SPRED2, PRLR, PIAS1, PIK3R3, AKT3, BCL2L1, TYK2, IFNLR1, SOS1, EP300, IL11RA, PTPN6, GRB2, JAK1, STAM2, SPRY3, IL3RA, JAK2, PIM1, IFNE, CLCF1, IL22, CSF3R, PIK3CB, IL4R, STAM, IL15",0.207608310501746,0.0123337350737254,FALSE
"H1650","Input","KEGG_LEISHMANIA_INFECTION",0.36569,1.05,0.366,2960,1,"ITGA4, ITGB2, STAT1, FCGR3B, MAPK11, IL12A, NCF4, MYD88, TAB2, IL12B, NFKBIB, MAPK13",0.436518914605589,0,FALSE
"H1650","Input","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.4217,1.22,0.181,5643,1,"ITGA4, ARHGAP35, ITGB2, MYL9, CTNND1, VASP, MAPK11, BCAR1, VAV3, RASSF5, PLCG2, PTK2, RAP1A, ACTB, PXN, F11R, OCLN, ACTN4, RAC1, CLDN7, VAV1, NCF4, CLDN23, CLDN4, MAPK13, AFDN, PTK2B, CTNNA1, VAV2, PIK3R3, ARHGAP5, MYL5, MYL7, GNAI1, CLDN9, ITGB1, MYL12B, RHOA, EZR, CLDN8, ESAM, ROCK1, CDC42, MMP2, PLCG1, CLDN1, ACTN1",0.742321425130815,0,FALSE
"H1650","Input","KEGG_LIMONENE_AND_PINENE_DEGRADATION",0.27111,0.792,0.797,6187,0.979,"ECHS1, HADHA, YOD1, ALDH3A2, ALDH9A1",0.0985416786038876,0.00921730819686218,FALSE
"H1650","Input","KEGG_LINOLEIC_ACID_METABOLISM",0.2528,0.718,0.879,1909,0.992,"CYP2E1, PLA2G12A, PLA2G4B",0.0560111249262281,0.00348832784582135,FALSE
"H1650","Input","KEGG_LONG_TERM_DEPRESSION",0.23816,0.685,0.902,4678,0.983,"GNAO1, GNAS, PPP2R1A, MAP2K1, PLA2G12A, RYR1, PLA2G4B, GNAQ, MAPK3, ITPR2, RAF1, GUCY1B1, GNAI1, GUCY1A1, GNA12",0.0447934624580583,0.00744648216786438,FALSE
"H1650","Input","KEGG_LONG_TERM_POTENTIATION",0.38026,1.11,0.298,4692,1,"CHP1, CAMK2G, CALM3, PPP3R1, MAP2K1, PPP3CA, RAP1A, RPS6KA1, GNAQ, CAMK2D, PRKACG, ADCY1, PPP1CB, MAPK3, PRKACA, GRIN2A, ITPR2, RAF1, CALML6, EP300, CALM1",0.525783735923745,0,FALSE
"H1650","Input","KEGG_LYSINE_DEGRADATION",0.33936,0.991,0.472,6687,0.982,"BBOX1, OGDH, PLOD2, KMT5A, KMT5C, SETD2, ECHS1, HADHA, PLOD1, AASDHPPT, AADAT, NSD2, KMT5B, ALDH3A2, SETD1A, ACAT2, ALDH9A1, SETD1B, NSD1, PLOD3, TMLHE, EHMT1",0.326058001365912,0.00788851221305034,FALSE
"H1650","Input","KEGG_LYSOSOME",0.32758,0.943,0.552,5502,0.981,"AP1G1, AP3S1, GGA2, CTSV, ATP6V0D1, GALNS, MFSD8, GM2A, AP4E1, MANBA, LAPTM4A, CTSA, ARSA, AP1M2, GNPTAB, DNASE2, ACP2, CTSH, PPT1, ABCB9, PLA2G15, AP1S1, ATP6V0A1, LAMP3, ATP6V0C, CLTB, CTSZ, GALC, ATP6AP1, AP4M1, PPT2, AP1B1, NAGPA, CTSL, CD68, ATP6V0A4, HEXA, GLB1, PSAP, NAGLU, SLC11A1",0.258060922270801,0.0083309926200515,FALSE
"H1650","Input","KEGG_MAPK_SIGNALING_PATHWAY",0.30049,0.879,0.675,4157,0.967,"CHP1, DUSP14, NTF4, HSPA2, STK3, MAP3K5, HSPB1, PDGFB, PPP3R1, CACNA1D, CACNG4, MAPK11, MAP2K1, PPP3CA, FGFR2, TAOK3, RAP1A, PLA2G12A, NGF, MAP3K14, FGF11, FGF2, MAPK8IP2, JUND, AKT2, PDGFA, FLNB, PLA2G4B, MAPKAPK3, RPS6KA1, RAC1, MAP3K6, MAP3K8, ECSIT, HSPA1A, PPP5C, MAP4K2, IL1R1, TGFBR2, TAB2, PRKACG, RPS6KA4, RASGRP4, HSPA1B, RRAS, CD14, MAPK13, NF1, MAP3K20, TAOK2, EGF, NFKB2, MAPK8IP3, EGFR, STK4, RASA1, MAPK3, DUSP9, PRKACA, AKT3, RAF1, CACNA2D2, MAP4K3, RAPGEF2, SOS1",0.170696227168975,0.0145735259169983,FALSE
"H1650","Input","KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG",-0.50536,-1.87,0.0385,15732,0.276,"HNF4A, BHLHA15, HNF1A, HHEX, ONECUT1, FOXA3, HNF1B, FOXA2, GCK, HNF4G",1.4145392704915,0.559090917934782,FALSE
"H1650","Input","KEGG_MELANOGENESIS",0.35633,1.04,0.385,5327,1,"TCF7L1, CAMK2G, GNAO1, CALM3, GNAS, WNT9A, MAP2K1, WNT7B, GNAQ, WNT7A, MITF, WNT6, CAMK2D, PRKACG, ADCY1, FZD6, TCF7L2, ADCY7, FZD9, MAPK3, PRKACA, FZD2, RAF1, CALML6, EP300, GNAI1, CALM1, FZD1, ADCY6, CREB3, KITLG, WNT9B",0.414539270491499,0,FALSE
"H1650","Input","KEGG_MELANOMA",0.33754,0.983,0.502,4165,0.957,"E2F1, CDH1, PDGFB, MAP2K1, FGF11, FGF2, AKT2, PDGFA, PDGFC, PDGFD, MITF, EGF, PTEN, EGFR, MAPK3, PIK3R3, AKT3, BAD, RAF1, CDKN1A",0.299296282854981,0.0190880622231565,FALSE
"H1650","Input","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",-0.25715,-0.943,0.484,16157,0.9,"GSTM3, GSTO1, ALDH3A1, CYP3A4, UGT2B7, GSTT2, GSTM1, CYP3A5, AKR1C2, AKR1C1, AKR1C3, GSTM2, GSTZ1, GSTA4, GSTP1",0.315154638355588,0.0457574905606751,FALSE
"H1650","Input","KEGG_MISMATCH_REPAIR",0.43736,1.26,0.137,6811,1,"POLD1, EXO1, LIG1, PMS2, POLD2, RPA3, RPA1, POLD3, RFC2, RFC5",0.863279432843593,0,FALSE
"H1650","Input","KEGG_MTOR_SIGNALING_PATHWAY",0.27644,0.801,0.791,7014,0.988,"PRKAA1, AKT2, RPS6KA1, MTOR, ULK2, DDIT4, MAPK3, PIK3R3, RICTOR, AKT3, CAB39, ULK1, TSC1, RPTOR, MLST8, RHEB, TSC2, PIK3CB, EIF4E, VEGFB, BRAF, VEGFC",0.101823516502323,0.00524305541237188,FALSE
"H1650","Input","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.34616,1.02,0.417,3669,1,"CHP1, IFNA5, RAET1E, HCST, ITGB2, RAET1G, RAET1L, FCGR3B, PPP3R1, MAP2K1, PPP3CA, VAV3, PLCG2, IFNB1, NFAT5, BID, RAC1, VAV1, NFATC1, PTK2B, ULBP2, NFATC3, VAV2, MAPK3, PIK3R3",0.379863945026242,0,FALSE
"H1650","Input","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.18027,0.518,0.99,5211,0.998,"GRIN3B, ADORA2A, ADRA2A, OPRK1, MLNR, THRB, CHRM4, P2RY2, P2RX2, S1PR5, TRPV1, LPAR2, ADRA1B, HTR1D, ADRA2B, S1PR1, P2RX5, OXTR, HTR6, PARD3, P2RX4, GABRE, PRLR, S1PR2, ADRB1, P2RY13, F2RL1, ADORA2B, GRIN2A, GALR2, VIPR1, GRM4, S1PR3, GABBR2, TBXA2R, GABRB3, PTAFR, GALR3, CHRNA4, P2RY6, NR3C1, GPR156, GLRB, C5AR1",0.00436480540245009,0.000869458712628891,FALSE
"H1650","Input","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.31006,0.911,0.622,4851,0.959,"NTF4, CAMK2G, GAB1, MAP3K5, CALM3, YWHAZ, MAPK11, MAP2K1, PRKCD, PLCG2, RAP1A, YWHAB, NGF, ZNF274, AKT2, RAPGEF1, RPS6KA1, RAC1, TP73, CAMK2D, SH2B2, RPS6KA4, NFKBIB, ARHGDIB, MAPK13, RIPK2, MAPK3, PIK3R3, AKT3, BAD, RAF1, SOS1, CALML6, CALM1, SH2B1, GRB2, RHOA",0.206209615309181,0.0181813928293364,FALSE
"H1650","Input","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",-0.31926,-1.18,0.198,18057,0.671,"PNP, NAMPT, NMNAT3, NNT, NADSYN1",0.703334809738469,0.173277479831008,FALSE
"H1650","Input","KEGG_NITROGEN_METABOLISM",-0.42922,-1.55,0.0435,15897,0.426,"CA7, HAL, CA3, CA14, AMT, CA8, GLUD2, CTH, CPS1, CA12, GLS2, CA13",1.36151074304536,0.370590400897281,FALSE
"H1650","Input","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.34318,0.999,0.451,4230,0.995,"CCL5, MAPK11, IL6, NOD1, TAB3, PYCARD, TAB2, NFKBIB, IL18, MAPK13, RIPK2, MAPK3, CASP8, NLRC4, ERBIN, CARD8, CASP1",0.345823458122039,0.00217691925427455,FALSE
"H1650","Input","KEGG_NON_HOMOLOGOUS_END_JOINING",0.23973,0.694,0.91,5915,0.995,"XRCC4, XRCC6, NHEJ1, PRKDC",0.0409586076789064,0.00217691925427455,FALSE
"H1650","Input","KEGG_NON_SMALL_CELL_LUNG_CANCER",0.33667,0.983,0.492,4157,0.957,"E2F1, MAP2K1, RASSF5, PLCG2, TGFA, AKT2, ERBB2, EGF, RXRA, EGFR, STK4, MAPK3, PIK3R3, AKT3, BAD, RAF1, SOS1",0.30803489723264,0.0190880622231565,FALSE
"H1650","Input","KEGG_NOTCH_SIGNALING_PATHWAY",0.36217,1.06,0.379,5177,1,"DTX4, PSENEN, KAT2B, DTX3L, NOTCH3, JAG2, DTX2, NUMBL, KAT2A, CTBP2, LFNG, EP300, HDAC1, DLL3, MAML2, HES5",0.421360790031928,0,FALSE
"H1650","Input","KEGG_NUCLEOTIDE_EXCISION_REPAIR",0.33265,0.968,0.487,4716,0.971,"ERCC4, POLE4, POLD1, RAD23A, GTF2H5, LIG1, POLE, ERCC2, ERCC1, RBX1, POLD2, RPA3, ERCC6, CETN2, RAD23B, RPA1",0.312471038785366,0.0127807700919951,FALSE
"H1650","Input","KEGG_N_GLYCAN_BIOSYNTHESIS",0.30488,0.893,0.63,5036,0.959,"MGAT5B, MAN1B1, B4GALT1, RPN2, MGAT3, DPM1, STT3A, B4GALT2, STT3B, ALG12, MAN2A1, RFT1, MGAT4A, MOGS, DOLPP1, MGAT1, MGAT2, DDOST",0.200659450546418,0.0181813928293364,FALSE
"H1650","Input","KEGG_OLFACTORY_TRANSDUCTION",-0.17232,-0.651,0.939,10204,1,"OR4C16, OR5D13, OR2Z1, OR5AR1, OR10G8, OR6A2, OR5F1, OR4A5, OR1D4, OR8K5, OR5AP2, OR51S1, OR4D9, OR8I2, OR8H1, OR4D6, OR8H3, OR4C46, OR2T27, OR10H4, OR4A15, OR4K5, OR5D16, OR4C13, OR51A2, OR4K13, OR5T3, OR5I1, OR5D14, OR4K15, OR51G2, OR5AS1, OR4C15, OR4X1, OR6C3, OR51L1, OR52I1, OR10G7, OR4C12, OR5T1, OR4C11, OR5M9, OR6Y1, OR10A7, OR7G3, OR7C2, OR10G9, OR4K2, OR2M7, OR8J1, OR4M1, OR4K17, OR4P4, OR1A2, OR7A10, OR13C5, OR1S2, OR51F2, OR4N5, OR51V1, OR4C45, OR6N2, OR7G2, OR2G2, OR5M3, OR8H2, OR5L1, OR2G3, OR2T34, OR8J3, OR5M10, OR5AC2, OR2Y1, OR7G1, OR4Q3, OR5A1, OR4S2, OR1A1, OR6Q1, OR8K1, OR52K2, OR6C4, OR8U1, OR13C8, OR8K3, OR10X1, OR9K2, OR51A4, OR1S1, OR51D1, OR5D18, OR2T3, OR4L1, OR10H3, OR4D11, OR4D10, OR2T1, OR51A7, OR5J2, OR9G4, OR6C65, OR5L2, ADCY3, OR5B3, OR10G3, OR10H1, OR1D2, OR52M1, OR2A7, OR5AN1, OR5B17, OR52R1, OR9Q1, OR6K2, OR4B1, OR5A2, OR10P1, OR10R2, OR11A1, OR5H6, OR4C3, OR10J1, OR10K2, OR9Q2, OR6C68, OR6C74, OR10C1, OR5M1, OR11G2, OR6C75, OR6C76, OR10Q1, OR1D5, OR4K14, OR6K6, OR12D3, OR14J1, OR5M8, OR13C9, OR51E1, OR51F1, OR6N1, OR2F2, OR5H2, OR1I1, OR7A17, OR7D4, OR8D4, OR2T5, OR10T2, OR5B12, OR4E2, OR10J5, OR10K1, OR2M5, OR6K3, OR11L1, OR52K1, OR4S1, OR1L1, OR1E2, OR4F6, OR4K1, OR51G1, OR2G6, OR10Z1, OR2T10, OR12D2, OR4D2, OR1N1, OR2C1, OR10G4, PDC, OR14C36, OR2T2, OR14A16, OR6S1, OR1N2, OR5AK2, CLCA1, OR2T29, OR2T11, OR10G2, OR52E8, OR52E2, OR52A5, OR4D5, OR5K2, OR5AU1, OR13F1, OR1E1, OR10AG1, OR6X1, OR2L8, OR4F4, OR5V1, OR6C1, OR10H5, OR2M2, OR1L3, OR2W1, OR56A1, OR4A16, OR2H1, OR56A5, OR56A4, OR2T4, OR2T6, GUCA1A, OR1L6, OR13C4, OR2T12, OR6V1, CNGA3, OR2B3, OR4A47, OR52B4, OR2M3, OR11H1, OR13C3, OR6M1, OR6B1, OR6C2, OR52N5, OR5T2, OR52N1, OR8B4, OR52L1, OR2C3, OR1G1, OR4X2, OR10J3, OR2F1, OR6F1, CAMK2B, OR4N2, OR52E6, OR7E24, OR3A3, OR52E4, OR9I1, OR4M2, OR1L4, OR51E2, GUCA1C, OR2M4, OR7A5, OR8B8, OR9G1, OR52I2, OR8B12, OR9A4, OR51I2, OR6B3, OR2A4, OR13C2, OR2J2, OR3A1, OR6C70, OR2V2, OR56A3, OR10H2, OR52B2, OR51M1, OR1B1, OR2L3, OR8D1, OR11H6, OR52N4, OR10V1, CLCA4, OR6T1, OR10S1, OR51B6, OR2AK2, OR56B1, OR4F5, OR3A2, OR5B21, OR5M11, OR13G1, OR2L13, OR5K1, OR4C6, OR1M1, OR51B2, OR52D1, OR51I1, OR52N2, OR8S1, OR2AT4, OR9A2, OR51Q1, OR13D1, ARRB2, OR8D2, OR2T33, OR1J2, OR2A5, OR52H1, CALM2, OR1C1, OR14I1, OR5C1, OR1J4, OR2B11, OR2T8, CALML3, OR4D1, OR8G1, OR4F15, OR52B6, OR2A25, GUCY2D, OR1Q1, OR8A1, CALML5, OR2B2, OR1K1, OR4F3, OR11H4, OR51B4, OR13A1, OR10AD1, OR6B2, OR2K2, OR13H1, OR7D2, OR2A14, OR13J1, OR4F16, OR4F17, OR2W3, PDE1C, OR56B4, OR1L8, OR2AE1, OR2H2, PRKX, OR52W1, GUCA1B, PRKG1, PRKG2",0.0273344077338891,0,FALSE
"H1650","Input","KEGG_ONE_CARBON_POOL_BY_FOLATE",0.29854,0.862,0.706,6661,0.972,"MTHFD2, MTHFS, MTHFR, MTHFD1L, SHMT1, DHFR, ATIC, MTHFD2L",0.151195298948196,0.0123337350737254,FALSE
"H1650","Input","KEGG_OOCYTE_MEIOSIS",0.39828,1.16,0.243,5310,1,"CHP1, CAMK2G, CALM3, YWHAZ, PLK1, PPP2R1A, PPP3R1, MAP2K1, PPP3CA, AURKA, YWHAB, PPP2R5E, CCNE1, PKMYT1, RPS6KA1, ANAPC2, SPDYA, CAMK2D, PRKACG, ADCY1, PPP1CB, ANAPC10, ADCY7, CDC23, SMC1B, SGO1, FBXO5, REC8, MAPK3, PRKACA, ITPR2, RBX1, ANAPC7, CCNB1, CALML6, CCNE2, CALM1, CDC20, ADCY6, YWHAE, BUB1, MAD2L2, PPP2CA",0.614393726401688,0,FALSE
"H1650","Input","KEGG_OTHER_GLYCAN_DEGRADATION",0.23116,0.673,0.928,5738,0.987,"MANBA, NEU2, MAN2C1, HEXA, GLB1, FUCA2",0.0324520237811379,0.00568284733036327,FALSE
"H1650","Input","KEGG_OXIDATIVE_PHOSPHORYLATION",0.25352,0.736,0.879,5038,1,"NDUFAB1, UQCRC2, ATP6V0D1, ATP6V1C1, CYC1, UQCRFS1, LHPP, NDUFS6, NDUFB8, COX17, ATP6V0A1, COX6B1, ATP6V0C, COX15, UQCR10, NDUFA8, ATP6AP1, SDHA, NDUFB1, NDUFV2, ATP5MG, COX6C, SDHB, NDUFB3, NDUFB9, COX8A, NDUFB6, ATP6V1B1, NDUFB7, ATP6V0A4",0.0560111249262281,0,FALSE
"H1650","Input","KEGG_O_GLYCAN_BIOSYNTHESIS",0.46457,1.34,0.102,5221,1,"C1GALT1, GALNT7, GALNT3, B4GALT5, ST3GAL1, GALNT6, GALNT2, GALNT14, GALNT12, GALNT10, GCNT4, C1GALT1C1, GALNT9, GALNT13, GCNT1",0.991399828238082,0,FALSE
"H1650","Input","KEGG_P53_SIGNALING_PATHWAY",0.36095,1.06,0.366,4216,1,"TP53AIP1, SIAH1, TP53I3, CYCS, EI24, CHEK2, BID, CCNE1, SFN, PERP, IGFBP3, GTSE1, SERPINB5, TP73, CCND3, CHEK1, SHISA5, PTEN, CASP8, RRM2, CDKN1A, CCNB1",0.436518914605589,0,FALSE
"H1650","Input","KEGG_PANCREATIC_CANCER",0.35285,1.01,0.45,4020,1,"E2F1, STAT1, MAP2K1, TGFA, AKT2, STAT3, RAC1, SMAD2, TGFBR2, ERBB2, EGF, RAD51, RALA, EGFR, MAPK3, RALBP1, PIK3R3, AKT3, BCL2L1, BAD, RAF1, RALB",0.346787486224656,0,FALSE
"H1650","Input","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.19433,0.559,0.98,5637,1,"PPCS, UPB1, PANK4, DPYD, PPCDC",0.00877392430750515,0,FALSE
"H1650","Input","KEGG_PARKINSONS_DISEASE",0.20965,0.613,0.97,4938,1,"NDUFAB1, UQCRC2, PINK1, UBE2G1, CYCS, CYC1, UQCRFS1, UBE2L6, TH, UBA7, NDUFS6, NDUFB8, COX6B1, UQCR10, NDUFA8, UBE2G2, SDHA, NDUFB1, NDUFV2, COX6C, SDHB, NDUFB3, NDUFB9, COX8A, NDUFB6, PARK7, NDUFB7",0.0132282657337552,0,FALSE
"H1650","Input","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",0.32728,0.955,0.523,6605,0.99,"CDH1, YWHAZ, ACTB, OCLN, TUBA4A, KRT18, CD14, ARPC3, TUBB8, ARPC5L, ITGB1, RHOA, TUBB6, EZR, ROCK1, CDC42, CLDN1, NCK2, YWHAQ, TUBA8, TUBB4B, TUBB3, TUBA1B",0.281498311132726,0.00436480540245009,FALSE
"H1650","Input","KEGG_PATHWAYS_IN_CANCER",0.28172,0.821,0.745,5527,0.975,"CSF1R, TCF7L1, E2F1, CBLC, STAT1, CDH1, PDGFB, WNT9A, MAP2K1, CYCS, TFG, IL6, RASSF5, LAMA5, PLCG2, PTK2, FGFR2, EGLN3, ITGA6, EPAS1, GLI3, TGFA, BID, CCNE1, FGF11, FGF2, TRAF4, WNT7B, AKT2, PDGFA, STAT3, JUP, MTOR, RAC1, DAPK2, SMAD2, WNT7A, EGLN2, LAMA3, MITF, PPARG, TGFBR2, WNT6, ERBB2, CUL2, FZD6, TCF7L2, EGF, PTEN, RAD51, NFKB2, DAPK1, FZD9, CTNNA1, RALA, RXRA, EGFR, STK4, CTBP2, LAMB2, PIAS1, MAPK3, RALBP1, CASP8, PIK3R3, RUNX1, AKT3, LAMB1, BCL2L1, FZD2, LAMC2, BAD, RAF1, SKP2, RBX1, RALB, LAMB3, SOS1, CDKN1A, ITGAV, PLD1, EP300, BMP2, CCNE2, CCNA1, ITGA3, ITGB1, FZD1, GRB2, RHOA, HDAC1, LAMC1, MET, FOS, ELOC, PML, JAK1, KITLG, WNT9B, RALGDS, CDC42, FGF1, APPL1, MMP2, PLCG1",0.127843727251707,0.0109953843014632,FALSE
"H1650","Input","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.31844,0.925,0.574,4890,0.99,"UGT2B17, UGP2, RPEL1, RPE, DHDH, AKR1B1",0.241088107602027,0.00436480540245009,FALSE
"H1650","Input","KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.36285,1.04,0.374,3657,1,"PGM1, PGLS, RPEL1, FBP2, GPI, RBKS, RPE, ALDOA, DERA",0.42712839779952,0,FALSE
"H1650","Input","KEGG_PEROXISOME",0.31307,0.918,0.612,5734,0.979,"PXMP4, XDH, ACAA1, ECH1, SLC25A17, NUDT19, ACOX1, PEX10, PEX13, PRDX5, ACOT8, ACSL1, MPV17L, PEX3, MVK, DECR2, ACSL3, PEX14, SOD1, PRDX1, GSTK1, IDH2, ABCD1, IDH1, AGPS",0.213248577854439,0.00921730819686218,FALSE
"H1650","Input","KEGG_PHENYLALANINE_METABOLISM",0.32357,0.923,0.591,5986,0.985,"ALDH3B2, GOT2, TAT, PRDX6, ALDH1A3, ALDH3B1, MIF, GOT1",0.228412519118745,0.00656376950238827,FALSE
"H1650","Input","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.34337,1,0.437,4869,1,"PLCD1, PLCE1, CALM3, CDS1, PLCG2, PIK3C2B, INPP4B, IMPA2, INPP5A, INPP1, ITPK1, DGKE, PIP4K2C, DGKA, INPP5E, PTEN, PIP5K1A, PIK3R3, SYNJ1, ITPR2, INPP4A, CALML6, INPPL1, PLCD3, IPPK, CALM1, PIK3C2G",0.359518563029578,0,FALSE
"H1650","Input","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.45732,1.32,0.11,3279,1,"EARS2, UGT2B17, BLVRB, HMOX2, FTH1, ALAS1, UROS, HMOX1, ALAS2, COX15",0.958607314841775,0,FALSE
"H1650","Input","KEGG_PPAR_SIGNALING_PATHWAY",0.2677,0.777,0.813,3351,0.988,"SLC27A6, SCD5, ANGPTL4, SLC27A4, ACAA1, ACOX1, PPARG, ACSL1, FABP5, RXRA",0.0899094544059319,0.00524305541237188,FALSE
"H1650","Input","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.37845,1.09,0.304,245,0.988,"CYP7B1",0.517126416391246,0.00524305541237188,FALSE
"H1650","Input","KEGG_PRIMARY_IMMUNODEFICIENCY",-0.24562,-0.922,0.588,15016,0.909,"ZAP70, LCK, CD3D, IL2RG, CD19, RAG1, BTK, TNFRSF13C, IGLL1, CD4, DCLRE1C, JAK3, RFXAP",0.230622673923862,0.0414361167780325,FALSE
"H1650","Input","KEGG_PRION_DISEASES",0.36312,1.07,0.351,3687,1,"CCL5, MAP2K1, IL6, HSPA1A, PRKACG, STIP1, MAPK3, PRKACA",0.454692883534176,0,FALSE
